date,avg.temp_c,precip_mm,wind_m.s,max.temp_c,min.temp_c,temp.range_c,station,heating.degrees_day
2017-08-01,22.2,0,2,28.9,17.2,11.7,ninigret,0
2017-08-02,21.9,0,2.2,27.2,19.4,7.800000000000001,ninigret,0
2017-08-03,22.4,0,2.4,26.1,19.4,6.700000000000003,ninigret,0
2017-08-04,22.7,0,3,26.1,21.1,5,ninigret,0
2017-08-05,21.7,3.3,3.2,25.6,19.4,6.200000000000003,ninigret,0
2017-08-06,19.4,0,2.5,26.1,15,11.100000000000001,ninigret,0
2017-08-07,18.4,4.3,1.7,22.8,13.3,9.5,ninigret,0
2017-08-08,19.1,0,1.7,24.4,16.1,8.299999999999997,ninigret,0
2017-08-09,19.7,0,1.9,27.8,13.9,13.9,ninigret,0
2017-08-10,19.6,0,1.9,26.7,13.9,12.799999999999999,ninigret,0
2017-08-11,19.7,0,1.5,26.1,14.4,11.700000000000001,ninigret,0
2017-08-12,19.8,5.8,1.8,22.8,17.2,5.600000000000001,ninigret,0
2017-08-13,23.3,0.5,1.9,30.6,18.3,12.3,ninigret,0
2017-08-14,21.2,0,0.9,27.2,16.1,11.099999999999998,ninigret,0
2017-08-15,20.4,3,1.1,26.1,18.3,7.800000000000001,ninigret,0
2017-08-16,22.3,0,1.7,30.6,17.8,12.8,ninigret,0
2017-08-17,20,0,2.1,26.1,16.7,9.400000000000002,ninigret,0
2017-08-18,21.4,NA,NA,23.3,15.6,7.700000000000001,ninigret,0
2017-08-19,24.6,NA,3,31.1,16.7,14.400000000000002,ninigret,0
2017-08-20,22.7,0,1.8,29.4,17.8,11.599999999999998,ninigret,0
2017-08-21,21.6,0,2.2,28.3,15,13.3,ninigret,0
2017-08-22,22.6,0,4,28.9,21.1,7.799999999999997,ninigret,0
2017-08-23,21.8,0,2.1,29.4,15.6,13.799999999999999,ninigret,0
2017-08-24,19.2,0,1.7,27.8,12.2,15.600000000000001,ninigret,0
2017-08-25,18.7,0,2,26.7,13.3,13.399999999999999,ninigret,0
2017-08-26,16.4,0,2,24.4,11.1,13.299999999999999,ninigret,1.6000000000000014
2017-08-27,17.2,0,2.1,25,10.6,14.4,ninigret,0.8000000000000007
2017-08-28,17.3,0,2.9,25,11.1,13.9,ninigret,0.6999999999999993
2017-08-29,16.5,12.4,3.5,22.2,13.3,8.899999999999999,ninigret,1.5
2017-08-30,18.2,7.1,3.3,25,14.4,10.6,ninigret,0
2017-08-31,18.6,0,2.2,26.1,12.2,13.900000000000002,ninigret,0
2017-09-01,14.4,0,2.8,21.7,10,11.7,ninigret,3.5999999999999996
2017-09-02,14.6,1.3,1.8,20,6.1,13.9,ninigret,3.4000000000000004
2017-09-03,15.1,7.4,3.6,21.1,12.2,8.900000000000002,ninigret,2.9000000000000004
2017-09-04,19.2,0,4,25,15.6,9.4,ninigret,0
2017-09-05,21.7,0,4.7,26.1,20,6.100000000000001,ninigret,0
2017-09-06,20.7,40.4,3,23.3,17.8,5.5,ninigret,0
2017-09-07,18.1,3.8,3,23.3,13.9,9.4,ninigret,0
2017-09-08,16.2,0,2.5,22.2,12.8,9.399999999999999,ninigret,1.8000000000000007
2017-09-09,16.4,0,1.9,23.9,12.2,11.7,ninigret,1.6000000000000014
2017-09-10,17.4,0,2.5,23.9,12.2,11.7,ninigret,0.6000000000000014
2017-09-11,16.3,0,2.1,24.4,11.1,13.299999999999999,ninigret,1.6999999999999993
2017-09-12,17.5,0,1.6,25,11.1,13.9,ninigret,0.5
2017-09-13,19.3,0,2.1,26.7,12.2,14.5,ninigret,0
2017-09-14,20.9,1.5,2.9,24.4,20.6,3.799999999999997,ninigret,0
2017-09-15,21.1,0.3,1.5,26.7,19.4,7.300000000000001,ninigret,0
2017-09-16,19.8,0,1.1,25,18.3,6.699999999999999,ninigret,0
2017-09-17,19.3,0,1.3,23.9,18.3,5.599999999999998,ninigret,0
2017-09-18,20.8,0,2.2,23.9,19.4,4.5,ninigret,0
2017-09-19,19.7,9.9,5.1,23.9,19.4,4.5,ninigret,0
2017-09-20,20.8,0,6.8,23.3,20,3.3000000000000007,ninigret,0
2017-09-21,20.9,0,6.7,23.3,19.4,3.900000000000002,ninigret,0
2017-09-22,16.5,0,7.5,20.6,16.7,3.900000000000002,ninigret,1.5
2017-09-23,20.4,0,3.8,29.4,16.7,12.7,ninigret,0
2017-09-24,20,0,1,29.4,14.4,14.999999999999998,ninigret,0
2017-09-25,19.7,0,1.6,26.1,16.1,10,ninigret,0
2017-09-26,19.9,0,1.2,26.1,18.9,7.200000000000003,ninigret,0
2017-09-27,22.5,0,2.2,28.3,18.3,10,ninigret,0
2017-09-28,22,0,4.4,27.8,14.4,13.4,ninigret,0
2017-09-29,13.2,0,1.8,20,8.9,11.1,ninigret,4.800000000000001
2017-09-30,11.6,26.4,2.3,17.2,8.3,8.899999999999999,ninigret,6.4
2017-10-01,11.7,0,1.6,19.4,6.7,12.7,ninigret,6.300000000000001
2017-10-02,13.6,0,1.2,22.2,5.6,16.6,ninigret,4.4
2017-10-03,13.8,0,1.6,18.9,8.3,10.599999999999998,ninigret,4.199999999999999
2017-10-04,16.6,0,4.1,21.7,8.3,13.399999999999999,ninigret,1.3999999999999986
2017-10-05,20.3,0,3.6,24.4,19.4,5,ninigret,0
2017-10-06,19.1,0.8,0.9,26.7,15.6,11.1,ninigret,0
2017-10-07,19.7,0,2.9,23.9,15.6,8.299999999999999,ninigret,0
2017-10-08,20,6.1,4,22.2,20.6,1.5999999999999979,ninigret,0
2017-10-09,20.3,8.6,4.3,22.8,21.1,1.6999999999999993,ninigret,0
2017-10-10,20.1,0,1.6,27.8,13.9,13.9,ninigret,0
2017-10-11,17.4,1,2.4,23.9,12.2,11.7,ninigret,0.6000000000000014
2017-10-12,12.6,2.8,3.3,17.8,7.2,10.600000000000001,ninigret,5.4
2017-10-13,14.2,0,3.1,18.3,6.7,11.600000000000001,ninigret,3.8000000000000007
2017-10-14,17,15.7,1.2,20,14.4,5.6,ninigret,1
2017-10-15,18.3,0.3,4.3,21.1,17.8,3.3000000000000007,ninigret,0
2017-10-16,12.7,0,2.5,21.1,6.1,15.000000000000002,ninigret,5.300000000000001
2017-10-17,8.6,0,2.6,14.4,3.3,11.100000000000001,ninigret,9.4
2017-10-18,12.4,0,1.9,20.6,8.3,12.3,ninigret,5.6
2017-10-19,15,0,3.2,21.1,6.1,15.000000000000002,ninigret,3
2017-10-20,15.4,0,2.1,22.8,8.9,13.9,ninigret,2.5999999999999996
2017-10-21,14.1,0,1.6,22.2,7.2,15,ninigret,3.9000000000000004
2017-10-22,13.5,0,0.8,24.4,7.2,17.2,ninigret,4.5
2017-10-23,16.5,0,2.5,21.7,8.9,12.799999999999999,ninigret,1.5
2017-10-24,19.6,7.6,6.2,22.2,19.4,2.8000000000000007,ninigret,0
2017-10-25,17.6,33.3,4,20.6,16.1,4.5,ninigret,0.3999999999999986
2017-10-26,13.9,20.3,3.6,17.8,9.4,8.4,ninigret,4.1
2017-10-27,9.9,0,2,16.1,6.1,10.000000000000002,ninigret,8.1
2017-10-28,13.8,0,3.3,19.4,5,14.399999999999999,ninigret,4.199999999999999
2017-10-29,17.5,65.3,6.7,19.4,17.8,1.5999999999999979,ninigret,0.5
2017-10-30,14.1,13.2,6.3,19.4,10.6,8.799999999999999,ninigret,3.9000000000000004
2017-10-31,10.3,0,4.1,15,3.3,11.7,ninigret,7.699999999999999
2017-11-01,10.4,0,2.8,16.1,1.7,14.400000000000002,ninigret,7.6
2017-11-02,17.4,0,3.7,21.1,16.1,5,ninigret,0.6000000000000014
2017-11-03,16.1,0,3.3,21.7,11.1,10.6,ninigret,1.8999999999999986
2017-11-04,8.6,0,2.4,14.4,3.9,10.5,ninigret,9.4
2017-11-05,14.2,3.3,3.4,18.3,7.2,11.100000000000001,ninigret,3.8000000000000007
2017-11-06,16,0,4.5,18.9,10,8.899999999999999,ninigret,2
2017-11-07,8,5.8,2.9,12.2,5,7.199999999999999,ninigret,10
2017-11-08,4.7,0.3,3.7,10,1.1,8.9,ninigret,13.3
2017-11-09,7.4,0,1.5,12.2,-1,13.2,ninigret,10.6
2017-11-10,3.1,0,4.9,13.9,-3.8,17.7,ninigret,14.9
2017-11-11,-1.8,0,2.6,5.6,-6,11.6,ninigret,19.8
2017-11-12,2.6,0,1.5,10,-2.7,12.7,ninigret,15.4
2017-11-13,4.3,1,3,7.2,0,7.2,ninigret,13.7
2017-11-14,4.5,0,3.4,7.2,3.3,3.9000000000000004,ninigret,13.5
2017-11-15,5.2,0,2,10,0,10,ninigret,12.8
2017-11-16,8.4,9.1,3.4,13.3,5.6,7.700000000000001,ninigret,9.6
2017-11-17,4,0,3.5,8.9,0,8.9,ninigret,14
2017-11-18,6.3,2.8,3,15,-3.8,18.8,ninigret,11.7
2017-11-19,10.4,12.2,6,16.7,3.3,13.399999999999999,ninigret,7.6
2017-11-20,4.6,0,3.1,7.8,1.1,6.699999999999999,ninigret,13.4
2017-11-21,11.7,0,5.1,15,5.6,9.4,ninigret,6.300000000000001
2017-11-22,9,33.5,3.1,13.3,3.3,10,ninigret,9
2017-11-23,0.7,0,1,7.2,-2.1,9.3,ninigret,17.3
2017-11-24,4.8,0,1.9,9.4,-3.2,12.600000000000001,ninigret,13.2
2017-11-25,10.2,0,2.8,13.3,2.8,10.5,ninigret,7.800000000000001
2017-11-26,6.9,0,2.3,10.6,3.3,7.3,ninigret,11.1
2017-11-27,4.6,0,3.1,10.6,0.6,10,ninigret,13.4
2017-11-28,4.2,0,3,12.2,-3.2,15.399999999999999,ninigret,13.8
2017-11-29,11,0,4.5,17.2,0.6,16.599999999999998,ninigret,7
2017-11-30,5.3,0,2,11.7,-3.2,14.899999999999999,ninigret,12.7
2017-12-01,7.3,2,2.4,12.2,1.1,11.1,ninigret,10.7
2017-12-02,2.5,0,0.8,8.3,-2.7,11,ninigret,15.5
2017-12-03,3.4,0,1,8.9,-1,9.9,ninigret,14.6
2017-12-04,4.2,0,1.3,9.4,-2.1,11.5,ninigret,13.8
2017-12-05,10.9,5.3,7.1,15,4.4,10.6,ninigret,7.1
2017-12-06,8.2,13,3.1,15,4.4,10.6,ninigret,9.8
2017-12-07,4.4,0,3.1,8.3,2.2,6.1000000000000005,ninigret,13.6
2017-12-08,2.7,0,1.4,5,1.1,3.9,ninigret,15.3
2017-12-09,0.8,7.6,3,2.8,0.6,2.1999999999999997,ninigret,17.2
2017-12-10,1.7,0,2.4,5,0,5,ninigret,16.3
2017-12-11,1.8,0,1.7,5.6,-1,6.6,ninigret,16.2
2017-12-12,6,1,3.6,11.1,0.6,10.5,ninigret,12
2017-12-13,-3.7,0,4.6,0.6,-5.5,6.1,ninigret,21.7
2017-12-14,-4.9,0.8,3.2,-0.5,-7.1,6.6,ninigret,22.9
2017-12-15,-6.6,1.5,1.3,-1.6,-12.1,10.5,ninigret,24.6
2017-12-16,-2.8,0,2.8,2.8,-7.7,10.5,ninigret,20.8
2017-12-17,-4,0,1.9,0.6,-6,6.6,ninigret,22
2017-12-18,1.7,2.5,1.7,4.4,-2.1,6.5,ninigret,16.3
2017-12-19,7.4,0,4.1,11.1,4.4,6.699999999999999,ninigret,10.6
2017-12-20,4,0,2.8,11.1,-2.7,13.8,ninigret,14
2017-12-21,-0.8,0,1.1,3.9,-3.2,7.1,ninigret,18.8
2017-12-22,-0.3,0.3,3.1,1.7,-3.2,4.9,ninigret,18.3
2017-12-23,5.4,12.4,3.6,13.3,1.1,12.200000000000001,ninigret,12.6
2017-12-24,2.5,0,3.7,6.7,1.1,5.6,ninigret,15.5
2017-12-25,1.7,3,4.3,4.4,-1,5.4,ninigret,16.3
2017-12-26,-4.2,0,2.8,-1,-6.6,5.6,ninigret,22.2
2017-12-27,-8.3,0,2,-4.3,-10.5,6.2,ninigret,26.3
2017-12-28,-12,0,4.3,-9.3,-13.2,3.8999999999999986,ninigret,30
2017-12-29,-11.9,0,2.2,-7.1,-14.3,7.200000000000001,ninigret,29.9
2017-12-30,-10.2,1.3,1.3,-6,-11.6,5.6,ninigret,28.2
2017-12-31,-12.1,0,3.2,-8.8,-14.9,6.1,ninigret,30.1
2018-01-01,-14.3,0,2.6,-9.3,-19.3,10,ninigret,32.3
2018-01-02,-10.1,0,2.6,-3.2,-20.5,17.3,ninigret,28.1
2018-01-03,-7.7,0,1.6,-1.6,-13.8,12.200000000000001,ninigret,25.7
2018-01-04,-3.1,6.9,8.2,0,-6,6,ninigret,21.1
2018-01-05,-10.3,0,5.4,-4.9,-13.2,8.299999999999999,ninigret,28.3
2018-01-06,-12.8,0,4.6,-8.8,-14.9,6.1,ninigret,30.8
2018-01-07,-12.4,0,3.2,-4.3,-18.8,14.5,ninigret,30.4
2018-01-08,-0.6,0.8,5.5,2.8,-4.3,7.1,ninigret,18.6
2018-01-09,1.9,0,3.4,6.7,-1,7.7,ninigret,16.1
2018-01-10,-0.4,0,1.6,3.9,-9.3,13.200000000000001,ninigret,18.4
2018-01-11,5.5,0,1.8,10,-0.5,10.5,ninigret,12.5
2018-01-12,9.5,30.5,5.5,13.3,7.8,5.500000000000001,ninigret,8.5
2018-01-13,4.2,24.9,5.9,13.3,-4.9,18.200000000000003,ninigret,13.8
2018-01-14,-6.1,0,3.8,-1.6,-8.2,6.6,ninigret,24.1
2018-01-15,-6.4,0,4.4,-4.3,-8.8,4.500000000000001,ninigret,24.4
2018-01-16,-0.2,0,2.2,3.3,-6.6,9.899999999999999,ninigret,18.2
2018-01-17,1.4,4.3,2.6,3.9,-1,4.9,ninigret,16.6
2018-01-18,-2.3,0,3.4,1.7,-6.6,8.299999999999999,ninigret,20.3
2018-01-19,-2.2,0,2.5,1.7,-6,7.7,ninigret,20.2
2018-01-20,4.9,0,4,8.3,0,8.3,ninigret,13.1
2018-01-21,2.2,0,1.3,10.6,-1,11.6,ninigret,15.8
2018-01-22,3.6,0,3,6.1,0.6,5.5,ninigret,14.4
2018-01-23,7.3,31,4.3,12.2,4.4,7.799999999999999,ninigret,10.7
2018-01-24,2.1,0,3.9,6.7,-3.8,10.5,ninigret,15.9
2018-01-25,-3.6,0,3.4,0.6,-6,6.6,ninigret,21.6
2018-01-26,-2.2,0,2.4,2.8,-7.7,10.5,ninigret,20.2
2018-01-27,5.8,0,3.4,9.4,-6,15.4,ninigret,12.2
2018-01-28,5.4,7.1,1,8.9,3.3,5.6000000000000005,ninigret,12.6
2018-01-29,2.6,0.3,4.8,6.1,-0.5,6.6,ninigret,15.4
2018-01-30,-3.4,1,4.7,1.1,-4.3,5.4,ninigret,21.4
2018-01-31,-3.4,0,3.8,2.2,-9.9,12.100000000000001,ninigret,21.4
2018-02-01,2.9,0,2.7,6.1,-2.1,8.2,ninigret,15.1
2018-02-02,-3.5,4.3,4.2,3.3,-9.9,13.2,ninigret,21.5
2018-02-03,-5.5,0,3.8,0,-11,11,ninigret,23.5
2018-02-04,4.2,17.5,3.2,8.3,-0.5,8.8,ninigret,13.8
2018-02-05,2.1,2,3.8,9.4,-4.9,14.3,ninigret,15.9
2018-02-06,-2.3,0,1.1,1.1,-5.5,6.6,ninigret,20.3
2018-02-07,1.1,13.7,3.4,10.6,-4.9,15.5,ninigret,16.9
2018-02-08,-1.8,0,3.1,2.2,-4.3,6.5,ninigret,19.8
2018-02-09,-2.3,0,1.9,2.8,-8.2,11,ninigret,20.3
2018-02-10,6.7,12.7,1.8,10.6,1.7,8.9,ninigret,11.3
2018-02-11,7.8,40.4,2.8,11.7,7.8,3.8999999999999995,ninigret,10.2
2018-02-12,4.9,2,3.8,11.7,-0.5,12.2,ninigret,13.1
2018-02-13,-0.7,0,3.4,2.2,-3.8,6,ninigret,18.7
2018-02-14,4,0.3,2.6,7.8,0,7.8,ninigret,14
2018-02-15,5.5,7.4,2.4,8.9,3.9,5,ninigret,12.5
2018-02-16,7.1,2.5,2.9,13.9,3.3,10.600000000000001,ninigret,10.9
2018-02-17,0.9,10.7,3.6,3.3,-1,4.3,ninigret,17.1
2018-02-18,2.9,4.1,2.7,8.3,-2.1,10.4,ninigret,15.1
2018-02-19,3.8,4.1,2.8,10,-4.3,14.3,ninigret,14.2
2018-02-20,6.9,0,2.5,10.6,6.7,3.8999999999999995,ninigret,11.1
2018-02-21,8.1,1.5,2.1,15,8.3,6.699999999999999,ninigret,9.9
2018-02-22,5.2,4.3,2.8,13.9,0.6,13.3,ninigret,12.8
2018-02-23,2.5,5.1,2.6,5.6,0,5.6,ninigret,15.5
2018-02-24,6.8,3.8,2.4,14.4,3.9,10.5,ninigret,11.2
2018-02-25,4.9,19.1,5.1,6.7,5,1.7000000000000002,ninigret,13.1
2018-02-26,5.7,0,2.1,10,1.7,8.3,ninigret,12.3
2018-02-27,5.4,0,3.1,12.8,2.2,10.600000000000001,ninigret,12.6
2018-02-28,6.2,0,3.6,11.1,4.4,6.699999999999999,ninigret,11.8
2018-03-01,7.3,0.8,2.5,16.7,2.8,13.899999999999999,ninigret,10.7
2018-03-02,5.1,52.8,10.2,8.3,2.8,5.500000000000001,ninigret,12.9
2018-03-03,5.1,0,7.7,8.9,3.3,5.6000000000000005,ninigret,12.9
2018-03-04,4.3,0.5,4.8,8.9,1.1,7.800000000000001,ninigret,13.7
2018-03-05,2.7,0,4.7,8.3,0.6,7.700000000000001,ninigret,15.3
2018-03-06,1.9,0,2.6,7.8,-1.6,9.4,ninigret,16.1
2018-03-07,1.8,25.1,5.8,4.4,-0.5,4.9,ninigret,16.2
2018-03-08,2.7,0,3.7,5.6,0.6,5,ninigret,15.3
2018-03-09,1.6,0,3.4,5,-0.5,5.5,ninigret,16.4
2018-03-10,2.7,0,3.8,6.7,0,6.7,ninigret,15.3
2018-03-11,2.8,0,3,8.9,-1,9.9,ninigret,15.2
2018-03-12,3.1,0.8,4.6,7.8,-2.1,9.9,ninigret,14.9
2018-03-13,-0.4,10.4,6.1,1.7,0,1.7,ninigret,18.4
2018-03-14,0.8,0,5.7,4.4,-0.5,4.9,ninigret,17.2
2018-03-15,3.1,0,4,7.2,0.6,6.6000000000000005,ninigret,14.9
2018-03-16,1,0,4.3,4.4,-1.6,6,ninigret,17
2018-03-17,1.2,0,4.4,8.3,-2.7,11,ninigret,16.8
2018-03-18,-2.1,0,3.4,3.3,-6,9.3,ninigret,20.1
2018-03-19,-0.2,0,2.7,6.1,-4.3,10.399999999999999,ninigret,18.2
2018-03-20,-0.2,0,2.6,3.3,-5.5,8.8,ninigret,18.2
2018-03-21,1.7,4.6,5.7,3.9,0.6,3.3,ninigret,16.3
2018-03-22,2.7,1.8,3.8,8.9,-0.5,9.4,ninigret,15.3
2018-03-23,3.9,0,2.2,10,-1.6,11.6,ninigret,14.1
2018-03-24,4.1,0,3.2,10.6,1.7,8.9,ninigret,13.9
2018-03-25,1.5,0,3.6,5,-2.1,7.1,ninigret,16.5
2018-03-26,1.8,0,3.4,8.3,-2.7,11,ninigret,16.2
2018-03-27,3.3,0,2.1,10,-4.3,14.3,ninigret,14.7
2018-03-28,5.2,0,2.2,8.9,3.9,5,ninigret,12.8
2018-03-29,6.6,0,2,11.7,3.9,7.799999999999999,ninigret,11.4
2018-03-30,9,1,3.2,13.9,8.3,5.6,ninigret,9
2018-03-31,6.5,0,4.7,12.8,4.4,8.4,ninigret,11.5
2018-04-01,6.9,0.3,4.3,15,2.8,12.2,ninigret,11.1
2018-04-02,1.6,8.1,1.9,6.1,-1.6,7.699999999999999,ninigret,16.4
2018-04-03,2.6,10.7,3.1,6.1,-2.7,8.8,ninigret,15.4
2018-04-04,7.1,1.3,4.1,11.1,5,6.1,ninigret,10.9
2018-04-05,2.7,0,3.8,7.8,-2.1,9.9,ninigret,15.3
2018-04-06,3.1,3,3.2,9.4,-3.8,13.2,ninigret,14.9
2018-04-07,5.1,0,4.2,9.4,2.8,6.6000000000000005,ninigret,12.9
2018-04-08,2.9,0,3.8,8.9,0,8.9,ninigret,15.1
2018-04-09,2.6,0,3.6,6.7,-1.6,8.3,ninigret,15.4
2018-04-10,2.3,0,1.3,5.6,-1.6,7.199999999999999,ninigret,15.7
2018-04-11,3.8,0,2.8,8.9,-3.2,12.100000000000001,ninigret,14.2
2018-04-12,7.2,0.3,3.3,12.2,3.9,8.299999999999999,ninigret,10.8
2018-04-13,8.6,0,3.4,17.8,8.3,9.5,ninigret,9.4
2018-04-14,9.7,0,5.2,18.3,6.1,12.200000000000001,ninigret,8.3
2018-04-15,3.4,0,6.6,6.1,2.2,3.8999999999999995,ninigret,14.6
2018-04-16,7.2,31,6.9,13.3,3.9,9.4,ninigret,10.8
2018-04-17,6.6,0,4.4,10,3.3,6.7,ninigret,11.4
2018-04-18,5.8,0,4.6,10,1.7,8.3,ninigret,12.2
2018-04-19,5,4.6,2.2,7.2,3.9,3.3000000000000003,ninigret,13
2018-04-20,6.8,0,3.8,13.3,1.7,11.600000000000001,ninigret,11.2
2018-04-21,7.7,0,3.1,13.3,2.2,11.100000000000001,ninigret,10.3
2018-04-22,7.9,0,2.6,15.6,0,15.6,ninigret,10.1
2018-04-23,7.6,0,2.2,16.1,0,16.1,ninigret,10.4
2018-04-24,8.3,0,3,14.4,-0.5,14.9,ninigret,9.7
2018-04-25,9.7,19.1,4.8,13.3,10,3.3000000000000007,ninigret,8.3
2018-04-26,12.2,0.5,3.5,17.2,8.3,8.899999999999999,ninigret,5.800000000000001
2018-04-27,9.6,19.3,1.7,14.4,6.1,8.3,ninigret,8.4
2018-04-28,10.5,0,2.2,16.7,8.3,8.399999999999999,ninigret,7.5
2018-04-29,9.4,1,2.1,15.6,6.1,9.5,ninigret,8.6
2018-04-30,7.6,0,3.2,11.1,6.1,5,ninigret,10.4
2018-05-01,9.7,0,2.2,18.3,5,13.3,ninigret,8.3
2018-05-02,15.1,0,3.6,25.6,11.1,14.500000000000002,ninigret,2.9000000000000004
2018-05-03,15.8,0.5,3.2,25.6,15,10.600000000000001,ninigret,2.1999999999999993
2018-05-04,13.4,0.3,3.4,22.8,13.3,9.5,ninigret,4.6
2018-05-05,16.1,0,3.6,22.2,15,7.199999999999999,ninigret,1.8999999999999986
2018-05-06,12.1,2,2.3,16.7,11.7,5,ninigret,5.9
2018-05-07,11.8,0,1.7,18.9,8.3,10.599999999999998,ninigret,6.199999999999999
2018-05-08,10,0,1.8,16.7,6.1,10.6,ninigret,8
2018-05-09,11.4,0,1.9,16.7,7.8,8.899999999999999,ninigret,6.6
2018-05-10,13.2,0.3,3.3,17.8,11.7,6.100000000000001,ninigret,4.800000000000001
2018-05-11,15.6,0,2.4,23.3,9.4,13.9,ninigret,2.4000000000000004
2018-05-12,11.5,3.3,2,13.9,8.9,5,ninigret,6.5
2018-05-13,11.1,0,2.6,13.9,10,3.9000000000000004,ninigret,6.9
2018-05-14,12,0,2.5,17.2,10,7.199999999999999,ninigret,6
2018-05-15,14.5,8.6,2.6,22.8,11.7,11.100000000000001,ninigret,3.5
2018-05-16,14.5,2.8,3,20.6,12.8,7.800000000000001,ninigret,3.5
2018-05-17,13.6,4.8,1.1,17.8,12.8,5,ninigret,4.4
2018-05-18,12.6,0,3.9,16.1,7.8,8.3,ninigret,5.4
2018-05-19,11,8.4,3.7,14.4,7.8,6.6000000000000005,ninigret,7
2018-05-20,15.3,7.4,3,23.3,13.3,10,ninigret,2.6999999999999993
2018-05-21,15.8,0,2.7,22.2,11.7,10.5,ninigret,2.1999999999999993
2018-05-22,13.2,6.9,1.5,21.7,9.4,12.299999999999999,ninigret,4.800000000000001
2018-05-23,15.8,4.6,3,21.7,12.8,8.899999999999999,ninigret,2.1999999999999993
2018-05-24,14.3,0,3.6,23.9,10.6,13.299999999999999,ninigret,3.6999999999999993
2018-05-25,16.9,0,3.5,26.1,10,16.1,ninigret,1.1000000000000014
2018-05-26,18.8,0,3.2,26.7,17.8,8.899999999999999,ninigret,0
2018-05-27,13.5,1.8,5.1,21.7,11.7,10,ninigret,4.5
2018-05-28,13.6,0,2.7,18.3,11.1,7.200000000000001,ninigret,4.4
2018-05-29,16.7,0,2.6,25.6,13.9,11.700000000000001,ninigret,1.3000000000000007
2018-05-30,15.7,0,1.8,25,12.2,12.8,ninigret,2.3000000000000007
2018-05-31,16.2,0,2.9,21.7,11.1,10.6,ninigret,1.8000000000000007
2018-06-01,17.2,4.8,1.2,20.6,16.7,3.900000000000002,ninigret,0.8000000000000007
2018-06-02,19.8,3.8,2.2,30,16.1,13.899999999999999,ninigret,0
2018-06-03,13.8,0,5.4,18.3,10,8.3,ninigret,4.199999999999999
2018-06-04,12.1,22.1,3.8,15.6,10,5.6,ninigret,5.9
2018-06-05,15.2,0.5,2.6,23.3,11.1,12.200000000000001,ninigret,2.8000000000000007
2018-06-06,13.9,0,3,18.9,10.6,8.299999999999999,ninigret,4.1
2018-06-07,13.5,0,2.6,17.8,11.7,6.100000000000001,ninigret,4.5
2018-06-08,16.3,0,2.1,23.3,11.7,11.600000000000001,ninigret,1.6999999999999993
2018-06-09,18.6,0,1.9,25.6,14.4,11.200000000000001,ninigret,0
2018-06-10,16.8,0,1.4,22.2,12.8,9.399999999999999,ninigret,1.1999999999999993
2018-06-11,14.6,0,2.8,20,9.4,10.6,ninigret,3.4000000000000004
2018-06-12,15.2,0,3.7,21.7,7.2,14.5,ninigret,2.8000000000000007
2018-06-13,16.3,0.3,2.9,20,15.6,4.4,ninigret,1.6999999999999993
2018-06-14,20.8,0,3.9,26.1,17.8,8.3,ninigret,0
2018-06-15,14.8,6.1,2,17.8,13.9,3.9000000000000004,ninigret,3.1999999999999993
2018-06-16,19.3,0,2.2,25.6,12.8,12.8,ninigret,0
2018-06-17,19.1,0,2.2,28.9,13.3,15.599999999999998,ninigret,0
2018-06-18,19.4,3.6,3.6,26.7,16.7,10,ninigret,0
2018-06-19,24,0.5,3.2,30.6,18.9,11.700000000000003,ninigret,0
2018-06-20,18.8,0,2.4,25,13.3,11.7,ninigret,0
2018-06-21,19,5.3,2.5,23.9,17.8,6.099999999999998,ninigret,0
2018-06-22,17.9,0,3.2,23.9,15.6,8.299999999999999,ninigret,0.10000000000000142
2018-06-23,16.5,0.3,3.4,19.4,15,4.399999999999999,ninigret,1.5
2018-06-24,17.9,4.3,2.2,23.3,16.1,7.199999999999999,ninigret,0.10000000000000142
2018-06-25,19.6,0,3.6,27.2,13.9,13.299999999999999,ninigret,0
2018-06-26,17.9,0,3,24.4,10.6,13.799999999999999,ninigret,0.10000000000000142
2018-06-27,19.3,0,3.4,23.9,17.2,6.699999999999999,ninigret,0
2018-06-28,19.7,5.6,3.6,21.7,19.4,2.3000000000000007,ninigret,0
2018-06-29,23.4,0,2,30,19.4,10.600000000000001,ninigret,0
2018-06-30,23.6,0,2.1,31.7,19.4,12.3,ninigret,0
2018-07-01,24.6,0,1.4,33.3,20.6,12.699999999999996,ninigret,0
2018-07-02,23.6,0,2.1,31.1,21.7,9.400000000000002,ninigret,0
2018-07-03,22.7,0,2.4,29.4,22.2,7.199999999999999,ninigret,0
2018-07-04,24.7,0,2,31.7,22.8,8.899999999999999,ninigret,0
2018-07-05,23.9,0,3.6,30.6,22.8,7.800000000000001,ninigret,0
2018-07-06,22.5,4.1,4.3,26.7,19.4,7.300000000000001,ninigret,0
2018-07-07,17.8,0,2.6,23.9,12.8,11.099999999999998,ninigret,0.1999999999999993
2018-07-08,18.1,0,2.1,25.6,11.1,14.500000000000002,ninigret,0
2018-07-09,19.3,0,2.9,26.7,12.8,13.899999999999999,ninigret,0
2018-07-10,22.4,0,2.5,30.6,16.7,13.900000000000002,ninigret,0
2018-07-11,21.6,4.8,2.8,28.3,17.2,11.100000000000001,ninigret,0
2018-07-12,19.6,0,1.9,26.7,15.6,11.1,ninigret,0
2018-07-13,19.8,0,2.6,25.6,13.9,11.700000000000001,ninigret,0
